"","ID","SEX","SumAbsent","DAYN","STAGE","Day_Length","PercentAbsent"
"1443","87-1-4-870511",1,642,11,3,935,0.686631016042781
"1444","87-1-4-870511",2,97,11,3,935,0.103743315508021
"1445","87-1-4-870511",12,69,11,3,935,0.0737967914438503
"1446","87-1-4-870513",1,652,13,3,938,0.695095948827292
"1447","87-1-4-870513",2,44,13,3,938,0.046908315565032
"1448","87-1-4-870513",12,14,13,3,938,0.0149253731343284
"1449","87-1-4-870517",1,633,17,3,940,0.673404255319149
"1450","87-1-4-870517",2,171,17,3,940,0.181914893617021
"1451","87-1-4-870517",12,152,17,3,940,0.161702127659574
"1452","87-1-4-870519",1,429,19,3,948,0.45253164556962
"1453","87-1-4-870519",2,180,19,3,948,0.189873417721519
"1454","87-1-4-870519",12,83,19,3,948,0.0875527426160338
"1455","87-1-4-870522",1,769,23,3,960,0.801041666666667
"1456","87-1-4-870522",2,336,23,3,960,0.35
"1457","87-1-4-870522",12,237,23,3,960,0.246875
"1458","87-1-4-870525",1,662,25,3,965,0.6860103626943
"1459","87-1-4-870525",2,425,25,3,965,0.440414507772021
"1460","87-1-4-870525",12,356,25,3,965,0.368911917098446
"1461","87-1-4-870529",1,781,29,3,967,0.8076525336091
"1462","87-1-4-870529",2,313,29,3,967,0.323681489141675
"1463","87-1-4-870529",12,217,29,3,967,0.22440537745605
"1464","87-1-4-870604",1,524,35,3,975,0.537435897435897
"1465","87-1-4-870604",2,175,35,3,975,0.179487179487179
"1466","87-1-4-870604",12,51,35,3,975,0.0523076923076923
"1467","87-2-5-870328",1,520,-3,1,804,0.646766169154229
"1468","87-2-5-870328",2,153,-3,1,804,0.190298507462687
"1469","87-2-5-870328",12,77,-3,1,804,0.095771144278607
"1470","87-2-5-870404",1,270,3,2,830,0.325301204819277
"1471","87-2-5-870404",2,98,3,2,830,0.118072289156627
"1472","87-2-5-870404",12,0,3,2,830,0
"1473","87-2-5-870411",1,218,9,2,856,0.254672897196262
"1474","87-2-5-870411",2,0,9,2,856,0
"1475","87-2-5-870411",12,0,9,2,856,0
"1476","87-2-5-870419",1,117,15,2,885,0.132203389830508
"1477","87-2-5-870419",2,193,15,2,885,0.218079096045198
"1478","87-2-5-870419",12,0,15,2,885,0
"1479","87-2-5-870425",1,284,21,2,892,0.318385650224215
"1480","87-2-5-870425",2,90,21,2,892,0.100896860986547
"1481","87-2-5-870425",12,0,21,2,892,0
"1482","87-2-5-870503",1,107,27,2,917,0.116684841875682
"1483","87-2-5-870503",2,186,27,2,917,0.202835332606325
"1484","87-2-5-870503",12,0,27,2,917,0
"1485","87-2-5-870509",1,198,5,3,926,0.213822894168467
"1486","87-2-5-870509",2,129,5,3,926,0.139308855291577
"1487","87-2-5-870509",12,0,5,3,926,0
"1488","87-2-5-870516",1,538,11,3,945,0.569312169312169
"1489","87-2-5-870516",2,16,11,3,945,0.0169312169312169
"1490","87-2-5-870516",12,0,11,3,945,0
"1491","87-2-5-870523",1,351,17,3,950,0.369473684210526
"1492","87-2-5-870523",2,11,17,3,950,0.0115789473684211
"1493","87-2-5-870523",12,0,17,3,950,0
"1494","87-2-5-870524",1,255,18,3,961,0.265348595213319
"1495","87-2-5-870524",2,50,18,3,961,0.0520291363163371
"1496","87-2-5-870524",12,23,18,3,961,0.0239334027055151
"1497","87-2-5-870530",1,476,23,3,964,0.493775933609959
"1498","87-2-5-870530",2,447,23,3,964,0.463692946058091
"1499","87-2-5-870530",12,337,23,3,964,0.349585062240664
"1500","87-2-5-870606",1,751,29,3,983,0.763987792472024
"1501","87-2-5-870606",2,50,29,3,983,0.0508646998982706
"1502","87-2-5-870606",12,45,29,3,983,0.0457782299084435
"1503","87-2-6-870328",1,610,9,2,805,0.757763975155279
"1504","87-2-6-870328",2,0,9,2,805,0
"1505","87-2-6-870328",12,0,9,2,805,0
"1506","87-2-6-870404",1,219,15,2,829,0.264173703256936
"1507","87-2-6-870404",2,182,15,2,829,0.219541616405308
"1508","87-2-6-870404",12,0,15,2,829,0
"1509","87-2-6-870411",1,207,21,2,853,0.242672919109027
"1510","87-2-6-870411",2,140,21,2,853,0.164126611957796
"1511","87-2-6-870411",12,0,21,2,853,0
"1512","87-2-6-870418",1,227,27,2,859,0.264260768335274
"1513","87-2-6-870418",2,76,27,2,859,0.0884749708963912
"1514","87-2-6-870418",12,0,27,2,859,0
"1515","87-2-6-870425",1,222,5,3,890,0.249438202247191
"1516","87-2-6-870425",2,165,5,3,890,0.185393258426966
"1517","87-2-6-870425",12,0,5,3,890,0
"1518","87-2-6-870502",1,411,11,3,911,0.451152579582876
"1519","87-2-6-870502",2,127,11,3,911,0.13940724478595
"1520","87-2-6-870502",12,48,11,3,911,0.0526893523600439
"1521","87-2-6-870509",1,342,17,3,913,0.374589266155531
"1522","87-2-6-870509",2,72,17,3,913,0.0788608981380066
"1523","87-2-6-870509",12,47,17,3,913,0.0514786418400876
"1524","87-2-6-870516",1,425,23,3,940,0.452127659574468
"1525","87-2-6-870516",2,194,23,3,940,0.206382978723404
"1526","87-2-6-870516",12,132,23,3,940,0.140425531914894
"1527","87-2-6-870523",1,428,35,3,948,0.451476793248945
"1528","87-2-6-870523",2,514,35,3,948,0.542194092827004
"1529","87-2-6-870523",12,276,35,3,948,0.291139240506329
"1530","87-2-7-870328",1,265,-3,1,801,0.33083645443196
"1531","87-2-7-870328",2,0,-3,1,801,0
"1532","87-2-7-870328",12,0,-3,1,801,0
"1533","87-2-7-870404",1,254,9,2,829,0.306393244873341
"1534","87-2-7-870404",2,67,9,2,829,0.0808202653799759
"1535","87-2-7-870404",12,0,9,2,829,0
"1536","87-2-7-870411",1,251,15,2,841,0.298454221165279
"1537","87-2-7-870411",2,5,15,2,841,0.00594530321046373
"1538","87-2-7-870411",12,0,15,2,841,0
"1539","87-2-7-870418",1,162,21,2,870,0.186206896551724
"1540","87-2-7-870418",2,3,21,2,870,0.00344827586206897
"1541","87-2-7-870418",12,0,21,2,870,0
"1542","87-2-7-870425",1,245,27,2,885,0.27683615819209
"1543","87-2-7-870425",2,199,27,2,885,0.224858757062147
"1544","87-2-7-870425",12,0,27,2,885,0
"1545","87-2-7-870502",1,84,33,2,911,0.0922063666300768
"1546","87-2-7-870502",2,91,33,2,911,0.0998902305159166
"1547","87-2-7-870502",12,0,33,2,911,0
"1548","87-2-7-870509",1,477,11,3,931,0.512352309344791
"1549","87-2-7-870509",2,94,11,3,931,0.100966702470462
"1550","87-2-7-870509",12,0,11,3,931,0
"1551","87-2-7-870516",1,269,17,3,943,0.28525980911983
"1552","87-2-7-870516",2,141,17,3,943,0.149522799575822
"1553","87-2-7-870516",12,0,17,3,943,0
"1554","87-2-7-870523",1,207,23,3,949,0.218124341412013
"1555","87-2-7-870523",2,301,23,3,949,0.317175974710221
"1556","87-2-7-870523",12,68,23,3,949,0.071654373024236
"1557","87-2-7-870524",1,465,24,3,960,0.484375
"1558","87-2-7-870524",2,127,24,3,960,0.132291666666667
"1559","87-2-7-870524",12,55,24,3,960,0.0572916666666667
"1560","87-2-7-870530",1,168,29,3,957,0.175548589341693
"1561","87-2-7-870530",2,192,29,3,957,0.200626959247649
"1562","87-2-7-870530",12,2,29,3,957,0.00208986415882968
"1563","87-2-7-870606",1,628,35,3,983,0.638860630722279
"1564","87-2-7-870606",2,236,35,3,983,0.240081383519837
"1565","87-2-7-870606",12,231,35,3,983,0.23499491353001
"1566","87-2-8-870328",1,189,-9,1,805,0.234782608695652
"1567","87-2-8-870328",2,0,-9,1,805,0
"1568","87-2-8-870328",12,0,-9,1,805,0
"1569","87-2-8-870404",1,208,-3,2,823,0.25273390036452
"1570","87-2-8-870404",2,0,-3,2,823,0
"1571","87-2-8-870404",12,0,-3,2,823,0
"1572","87-2-8-870411",1,128,3,2,847,0.15112160566706
"1573","87-2-8-870411",2,56,3,2,847,0.0661157024793388
"1574","87-2-8-870411",12,0,3,2,847,0
"1575","87-2-8-870418",1,162,9,2,872,0.185779816513761
"1576","87-2-8-870418",2,49,9,2,872,0.0561926605504587
"1577","87-2-8-870418",12,0,9,2,872,0
"1578","87-2-8-870425",1,363,15,2,886,0.409706546275395
"1579","87-2-8-870425",2,14,15,2,886,0.0158013544018059
"1580","87-2-8-870425",12,0,15,2,886,0
"1581","87-2-9-870328",1,340,-3,1,804,0.422885572139304
"1582","87-2-9-870328",2,10,-3,1,804,0.0124378109452736
"1583","87-2-9-870328",12,2,-3,1,804,0.00248756218905473
"1584","87-2-9-870404",1,576,3,2,835,0.689820359281437
"1585","87-2-9-870404",2,45,3,2,835,0.0538922155688623
"1586","87-2-9-870404",12,0,3,2,835,0
"1587","87-2-9-870411",1,844,9,2,844,1
"1588","87-2-9-870411",2,5,9,2,844,0.00592417061611374
"1589","87-2-9-870411",12,6,9,2,844,0.00710900473933649
"1590","87-2-9-870418",1,574,-15,1,860,0.667441860465116
"1591","87-2-9-870418",2,509,-15,1,860,0.591860465116279
"1592","87-2-9-870418",12,374,-15,1,860,0.434883720930233
"1593","87-2-9-870425",1,595,-9,1,885,0.672316384180791
"1594","87-2-9-870425",2,150,-9,1,885,0.169491525423729
"1595","87-2-9-870425",12,66,-9,1,885,0.0745762711864407
"1596","87-2-9-870502",1,283,-3,1,890,0.317977528089888
"1597","87-2-9-870502",2,128,-3,1,890,0.143820224719101
"1598","87-2-9-870502",12,0,-3,1,890,0
"1599","87-2-9-870509",1,338,3,2,934,0.361884368308351
"1600","87-2-9-870509",2,75,3,2,934,0.0802997858672377
"1601","87-2-9-870509",12,0,3,2,934,0
"1602","87-2-9-870516",1,307,9,2,950,0.323157894736842
"1603","87-2-9-870516",2,129,9,2,950,0.135789473684211
"1604","87-2-9-870516",12,0,9,2,950,0
"1605","87-2-9-870523",1,313,15,2,961,0.325702393340271
"1606","87-2-9-870523",2,209,15,2,961,0.217481789802289
"1607","87-2-9-870523",12,0,15,2,961,0
"1608","87-2-9-870524",1,283,16,2,932,0.303648068669528
"1609","87-2-9-870524",2,156,16,2,932,0.167381974248927
"1610","87-2-9-870524",12,0,16,2,932,0
"1611","87-2-9-870530",1,295,21,2,967,0.30506721820062
"1612","87-2-9-870530",2,119,21,2,967,0.12306101344364
"1613","87-2-9-870530",12,0,21,2,967,0
"1614","87-2-10-870326",1,411,-9,1,783,0.524904214559387
"1615","87-2-10-870326",2,14,-9,1,783,0.0178799489144317
"1616","87-2-10-870326",12,0,-9,1,783,0
"1617","87-2-10-870401",1,457,-3,1,800,0.57125
"1618","87-2-10-870401",2,12,-3,1,800,0.015
"1619","87-2-10-870401",12,9,-3,1,800,0.01125
"1620","87-2-10-870407",1,265,3,2,828,0.320048309178744
"1621","87-2-10-870407",2,85,3,2,828,0.102657004830918
"1622","87-2-10-870407",12,0,3,2,828,0
"1623","87-2-10-870413",1,327,9,2,859,0.380675203725262
"1624","87-2-10-870413",2,110,9,2,859,0.128055878928987
"1625","87-2-10-870413",12,0,9,2,859,0
"1626","87-2-10-870420",1,239,15,2,866,0.275981524249423
"1627","87-2-10-870420",2,265,15,2,866,0.306004618937644
"1628","87-2-10-870420",12,0,15,2,866,0
"1629","87-2-10-870426",1,116,21,2,885,0.131073446327684
"1630","87-2-10-870426",2,141,21,2,885,0.159322033898305
"1631","87-2-10-870426",12,0,21,2,885,0
"1632","87-2-10-870501",1,262,27,2,892,0.29372197309417
"1633","87-2-10-870501",2,129,27,2,892,0.144618834080717
"1634","87-2-10-870501",12,0,27,2,892,0
"1635","87-2-10-870508",1,258,33,2,935,0.275935828877005
"1636","87-2-10-870508",2,67,33,2,935,0.0716577540106952
"1637","87-2-10-870508",12,0,33,2,935,0
"1638","87-2-10-870513",1,508,5,3,908,0.559471365638767
"1639","87-2-10-870513",2,140,5,3,908,0.154185022026432
"1640","87-2-10-870513",12,0,5,3,908,0
"1641","87-2-10-870519",1,593,11,3,953,0.622245540398741
"1642","87-2-10-870519",2,12,11,3,953,0.012591815320042
"1643","87-2-10-870519",12,13,11,3,953,0.0136411332633788
"1644","87-2-10-870526",1,396,17,3,945,0.419047619047619
"1645","87-2-10-870526",2,182,17,3,945,0.192592592592593
"1646","87-2-10-870526",12,41,17,3,945,0.0433862433862434
"1647","87-2-10-870601",1,438,23,3,971,0.451081359423275
"1648","87-2-10-870601",2,449,23,3,971,0.462409886714727
"1649","87-2-10-870601",12,269,23,3,971,0.277033985581874
"1650","87-2-10-870607",1,790,29,3,985,0.802030456852792
"1651","87-2-10-870607",2,339,29,3,985,0.344162436548223
"1652","87-2-10-870607",12,277,29,3,985,0.281218274111675
"1653","87-2-10-870611",1,685,35,3,975,0.702564102564103
"1654","87-2-10-870611",2,587,35,3,975,0.602051282051282
"1655","87-2-10-870611",12,364,35,3,975,0.373333333333333
"1656","87-3-11-870327",1,515,-27,1,771,0.667963683527886
"1657","87-3-11-870327",2,61,-27,1,771,0.0791180285343709
"1658","87-3-11-870327",12,65,-27,1,771,0.0843060959792477
"1659","87-3-11-870401",1,326,-21,1,819,0.398046398046398
"1660","87-3-11-870401",2,179,-21,1,819,0.218559218559219
"1661","87-3-11-870401",12,69,-21,1,819,0.0842490842490843
"1662","87-3-11-870407",1,680,-15,1,816,0.833333333333333
"1663","87-3-11-870407",2,165,-15,1,816,0.202205882352941
"1664","87-3-11-870407",12,160,-15,1,816,0.196078431372549
"1665","87-3-11-870413",1,609,-9,1,857,0.710618436406068
"1666","87-3-11-870413",2,133,-9,1,857,0.155192532088681
"1667","87-3-11-870413",12,136,-9,1,857,0.158693115519253
"1668","87-3-11-870420",1,609,-3,1,865,0.704046242774567
"1669","87-3-11-870420",2,36,-3,1,865,0.0416184971098266
"1670","87-3-11-870420",12,13,-3,1,865,0.015028901734104
"1671","87-3-12-870324",1,381,9,2,790,0.482278481012658
"1672","87-3-12-870324",2,57,9,2,790,0.0721518987341772
"1673","87-3-12-870324",12,1,9,2,790,0.00126582278481013
"1674","87-3-12-870402",1,253,15,2,812,0.311576354679803
"1675","87-3-12-870402",2,11,15,2,812,0.0135467980295567
"1676","87-3-12-870402",12,0,15,2,812,0
"1677","87-3-12-870405",1,339,21,2,821,0.412911084043849
"1678","87-3-12-870405",2,63,21,2,821,0.0767356881851401
"1679","87-3-12-870405",12,0,21,2,821,0
"1680","87-3-12-870410",1,364,27,2,833,0.436974789915966
"1681","87-3-12-870410",2,100,27,2,833,0.120048019207683
"1682","87-3-12-870410",12,0,27,2,833,0
"1683","87-3-12-870416",1,225,33,2,854,0.263466042154567
"1684","87-3-12-870416",2,51,33,2,854,0.0597189695550351
"1685","87-3-12-870416",12,0,33,2,854,0
"1686","87-3-12-870423",1,399,5,3,878,0.454441913439636
"1687","87-3-12-870423",2,16,5,3,878,0.0182232346241458
"1688","87-3-12-870423",12,0,5,3,878,0
"1689","87-3-12-870429",1,265,11,3,870,0.304597701149425
"1690","87-3-12-870429",2,77,11,3,870,0.0885057471264368
"1691","87-3-12-870429",12,6,11,3,870,0.00689655172413793
"1692","87-3-12-870501",1,286,13,3,879,0.325369738339022
"1693","87-3-12-870501",2,110,13,3,879,0.12514220705347
"1694","87-3-12-870501",12,1,13,3,879,0.00113765642775882
"1695","87-3-12-870505",1,585,17,3,904,0.64712389380531
"1696","87-3-12-870505",2,181,17,3,904,0.200221238938053
"1697","87-3-12-870505",12,115,17,3,904,0.127212389380531
"1698","87-3-12-870511",1,390,23,3,920,0.423913043478261
"1699","87-3-12-870511",2,211,23,3,920,0.229347826086957
"1700","87-3-12-870511",12,44,23,3,920,0.0478260869565217
"1701","87-3-12-870512",1,339,24,3,930,0.364516129032258
"1702","87-3-12-870512",2,411,24,3,930,0.441935483870968
"1703","87-3-12-870512",12,129,24,3,930,0.138709677419355
"1704","87-3-12-870517",1,485,29,3,939,0.516506922257721
"1705","87-3-12-870517",2,67,29,3,939,0.0713525026624068
"1706","87-3-12-870517",12,66,29,3,939,0.0702875399361022
"1707","87-3-12-870522",1,86,35,3,954,0.090146750524109
"1708","87-3-12-870522",2,267,35,3,954,0.279874213836478
"1709","87-3-12-870522",12,41,35,3,954,0.0429769392033543
"1710","87-3-13-870325",1,334,-3,1,756,0.441798941798942
"1711","87-3-13-870325",2,10,-3,1,756,0.0132275132275132
"1712","87-3-13-870325",12,5,-3,1,756,0.00661375661375661
"1713","87-3-13-870331",1,393,3,2,810,0.485185185185185
"1714","87-3-13-870331",2,123,3,2,810,0.151851851851852
"1715","87-3-13-870331",12,0,3,2,810,0
"1716","87-3-13-870406",1,186,9,2,810,0.22962962962963
"1717","87-3-13-870406",2,149,9,2,810,0.183950617283951
"1718","87-3-13-870406",12,0,9,2,810,0
"1719","87-3-13-870412",1,160,15,2,846,0.189125295508274
"1720","87-3-13-870412",2,241,15,2,846,0.284869976359338
"1721","87-3-13-870412",12,0,15,2,846,0
"1722","87-3-13-870419",1,209,21,2,865,0.241618497109827
"1723","87-3-13-870419",2,30,21,2,865,0.0346820809248555
"1724","87-3-13-870419",12,0,21,2,865,0
"1725","87-3-13-870424",1,193,27,2,878,0.219817767653759
"1726","87-3-13-870424",2,223,27,2,878,0.253986332574032
"1727","87-3-13-870424",12,0,27,2,878,0
"1728","87-3-14-870325",1,389,-9,1,775,0.501935483870968
"1729","87-3-14-870325",2,0,-9,1,775,0
"1730","87-3-14-870325",12,0,-9,1,775,0
"1731","87-3-14-870331",1,195,-3,1,755,0.258278145695364
"1732","87-3-14-870331",2,166,-3,1,755,0.219867549668874
"1733","87-3-14-870331",12,102,-3,1,755,0.135099337748344
"1734","87-3-14-870406",1,202,3,2,817,0.247246022031824
"1735","87-3-14-870406",2,54,3,2,817,0.0660954712362301
"1736","87-3-14-870406",12,0,3,2,817,0
"1737","87-3-14-870412",1,381,9,2,849,0.448763250883392
"1738","87-3-14-870412",2,82,9,2,849,0.0965842167255595
"1739","87-3-14-870412",12,0,9,2,849,0
"1740","87-3-14-870421",1,264,15,2,870,0.303448275862069
"1741","87-3-14-870421",2,199,15,2,870,0.228735632183908
"1742","87-3-14-870421",12,0,15,2,870,0
"1743","87-3-14-870424",1,160,21,2,895,0.17877094972067
"1744","87-3-14-870424",2,5,21,2,895,0.00558659217877095
"1745","87-3-14-870424",12,0,21,2,895,0
"1746","87-3-14-870430",1,210,27,2,897,0.234113712374582
"1747","87-3-14-870430",2,185,27,2,897,0.206243032329989
"1748","87-3-14-870430",12,0,27,2,897,0
"1749","87-3-14-870506",1,170,33,2,934,0.182012847965739
"1750","87-3-14-870506",2,117,33,2,934,0.125267665952891
"1751","87-3-14-870506",12,0,33,2,934,0
"1752","87-3-14-870512",1,220,5,3,906,0.242825607064018
"1753","87-3-14-870512",2,0,5,3,906,0
"1754","87-3-14-870512",12,0,5,3,906,0
"1755","87-3-14-870520",1,435,11,3,949,0.458377239199157
"1756","87-3-14-870520",2,144,11,3,949,0.151738672286617
"1757","87-3-14-870520",12,84,11,3,949,0.0885142255005269
"1758","87-3-14-870525",1,382,17,3,940,0.406382978723404
"1759","87-3-14-870525",2,252,17,3,940,0.268085106382979
"1760","87-3-14-870525",12,106,17,3,940,0.112765957446809
"1761","87-3-14-870531",1,406,23,3,964,0.421161825726141
"1762","87-3-14-870531",2,318,23,3,964,0.329875518672199
"1763","87-3-14-870531",12,99,23,3,964,0.102697095435685
"1764","87-3-14-870605",1,351,29,3,970,0.361855670103093
"1765","87-3-14-870605",2,488,29,3,970,0.503092783505155
"1766","87-3-14-870605",12,116,29,3,970,0.119587628865979
"1767","87-3-14-870612",1,249,35,3,985,0.252791878172589
"1768","87-3-14-870612",2,208,35,3,985,0.211167512690355
"1769","87-3-14-870612",12,50,35,3,985,0.050761421319797
"1770","87-3-15-870326",1,181,9,2,794,0.227959697732997
"1771","87-3-15-870326",2,258,9,2,794,0.324937027707809
"1772","87-3-15-870326",12,0,9,2,794,0
"1773","87-3-15-870401",1,184,15,2,775,0.23741935483871
"1774","87-3-15-870401",2,241,15,2,775,0.310967741935484
"1775","87-3-15-870401",12,0,15,2,775,0
"1776","87-3-15-870407",1,321,21,2,833,0.385354141656663
"1777","87-3-15-870407",2,135,21,2,833,0.162064825930372
"1778","87-3-15-870407",12,0,21,2,833,0
"1779","87-3-15-870413",1,332,27,2,855,0.388304093567251
"1780","87-3-15-870413",2,266,27,2,855,0.311111111111111
"1781","87-3-15-870413",12,0,27,2,855,0
"1782","87-3-15-870420",1,239,33,2,880,0.271590909090909
"1783","87-3-15-870420",2,285,33,2,880,0.323863636363636
"1784","87-3-15-870420",12,0,33,2,880,0
"1785","87-3-15-870426",1,394,5,3,896,0.439732142857143
"1786","87-3-15-870426",2,117,5,3,896,0.130580357142857
"1787","87-3-15-870426",12,0,5,3,896,0
"1788","87-3-15-870501",1,272,11,3,895,0.30391061452514
"1789","87-3-15-870501",2,250,11,3,895,0.279329608938547
"1790","87-3-15-870501",12,31,11,3,895,0.0346368715083799
"1791","87-3-15-870507",1,334,17,3,900,0.371111111111111
"1792","87-3-15-870507",2,231,17,3,900,0.256666666666667
"1793","87-3-15-870507",12,36,17,3,900,0.04
"1794","87-3-15-870513",1,152,23,3,940,0.161702127659574
"1795","87-3-15-870513",2,365,23,3,940,0.388297872340426
"1796","87-3-15-870513",12,49,23,3,940,0.0521276595744681
"1797","87-3-15-870519",1,561,29,3,960,0.584375
"1798","87-3-15-870519",2,263,29,3,960,0.273958333333333
"1799","87-3-15-870519",12,159,29,3,960,0.165625
"1800","87-3-15-870526",1,593,35,3,960,0.617708333333333
"1801","87-3-15-870526",2,348,35,3,960,0.3625
"1802","87-3-15-870526",12,132,35,3,960,0.1375
